id_fragmentu,id_tekstu,ocena,od,do,id_anotatora,id_mniejszosci,negatywne_emocje,wezw_ddzial,typ_ramki,ironia_sarkazm,temat,id_projektu,tekst,id_maszynowy
541,46401,0,,,12,77,0,0,0,0,"0",3," Serbki <font color=\"blue\"> Rosjanki</font> Amerykanki czy kiedyś Szwajcarka Hingis",45950
542,46499,0,,,12,0,0,0,0,0,"0",3," Dlatego Polacy mają misję aby ukazać całemu prawdziwe oblicze <font color=\"blue\"> Żydów</font> wychodząc od ich",112818
543,46509,0,,,12,71,0,0,0,0,"0",3," to na <s> pewno</s> <font color=\"blue\"> Żydzi</font> i",163867
544,46552,0,,,12,0,0,0,0,0,"0",3," Polacy pokazali <font color=\"brown\"> nie będą działać</font> pod dyktando <font color=\"blue\"> Żydów</font> i Muzułmanów",224125
545,46581,0,,,12,51,0,0,0,0,"0",3," <s> Re</s> <font color=\"blue\"> Gej</font> jest <s> superwujkiem</s>",179951
546,46709,0,,,12,77,0,0,0,0,"0",3," <s> gt</s> Juz w samym zdaniu <font color=\"brown\"> nie poznaje</font> <font color=\"blue\"> Rosjan</font> <s> gt</s> tkwi ukryte obrazenie",158121
547,46762,0,,,12,0,0,0,0,0,"0",3," Proponujemy kolejnego <s> zawdonika</s> z drużyny szwedzkiej <s> Olofa</s> <s> Mellberga</s> Skandynawski przystojniak bardzo męski <font color=\"blue\"> brodacz</font> seksowanie opalony przez portugalskie słońce Przebaczamy mu karnego w meczu z Holandią bo i tak jest obrońcą i do tego jak wygląda",39159
548,47015,0,,,12,71,0,0,0,0,"0",3," polegała zawsze na chronieniu polskich <font color=\"blue\"> Żydów</font> przed jakimkolwiek złym losem",162506
549,47069,0,,,12,77,0,0,0,0,"0",3," Video Film <s> J</s> Kaczyńskiego skierowany do <font color=\"blue\"> Rosjan</font> Poza tym Palikot uważa większość przemówień Kaczyńskiego to występy kontrolowane",189044
550,47096,2,,,12,51,2,0,2,0,"18",3," BYCIE <font color=\"blue\"> GEJEM</font> <s> TO</s> CHOROBA",217699
551,47103,3,,,12,51,3,0,1,0,"6",3," adopcja dzieci przez <font color=\"blue\"> gejów</font> powinna być surowiej karana jak smierć ludzie to apel do was naprawde nie <s> pozwolcie</s> na takie rzeczy <s> zblirza</s> sie ku końcowi jak dzieja sie takie rzeczy",186904
552,47158,1,,,12,51,1,0,0,0,"18",3," przeciez to <font color=\"blue\"> gej</font>",115344
553,47187,2,,,12,51,2,0,0,0,"18",3," ależ tu się roi od <font color=\"blue\"> gejów</font> na tym forum",126424
554,47622,0,,,12,13,0,0,0,0,"0",3," Inni <font color=\"blue\"> murzyni</font> tez mają bielactwo a tyle operacji nie mieli",85072
555,47773,0,,,12,77,0,0,0,0,"0",3," <font color=\"blue\"> Rosjanie</font> z wywiazaniem sie z obowiazujacej do <s> 2013</s> roku umowy na podstawie <s> ktrorej</s> zobowiazani <s> sa</s> dostarczac do <s> USA</s> a amerykanie z uranową dziurą paliwową dla elektrowni jadrowych",14083
556,47781,2,,,12,13,2,0,1,0,"5",3," Skóra <font color=\"blue\"> murzynek</font> jest inna niż białych kobiet taka <s> jakby</s> papierowa wręcz <font color=\"brown\"> nieprzyjemna</font> w dotyku",22852
557,47859,0,,,12,0,0,0,0,0,"0",3," <s> gt</s> <s> gt</s> <s> gt</s> Mnie Polakowi wcale <font color=\"brown\"> nie poprawia</font> samopoczucia fakt w tamtym lesie leż <s> gt</s> <s> y</s> wielokrotnie więcej <font color=\"blue\"> Rosjan</font>",198692
558,47867,2,,,12,77,2,0,0,0,"17",3," Jakaś zmutowana ta <font color=\"blue\"> Rosjanka</font>",77052
559,48035,0,,,12,88,0,0,1,0,"8",3," Macie rację nie wiem czemu gość tak się zacietrzewia przecież tym <font color=\"blue\"> darmozjadom</font> jesteśmy potrzebni tylko w dniu wyborów",37194
560,48045,0,,,12,71,0,0,0,0,"0",3," Jacek Kuroń o którym pisano <font color=\"blue\"> Żyd</font> pijak i trockista a on się nie obrażał i nie ciągał ludzi po sądach tylko się uśmiechał rzęsami i wyciągał rękę do zgody",227597
561,48338,0,,,12,88,0,0,0,0,"0",2," <s> A</s> ze EUropejczycy <s> sa</s> <font color=\"blue\"> ciotami</font> chodzilo mi o <s> sptrawy</s> <s> militarno</s> wywiadowczo ochronne w porownaniu do Izraela",16827
562,48362,0,,,12,77,0,0,0,0,"0",3," pierwszy turysta w kosmosie Amerykanin kto go tam wyniósł <font color=\"blue\"> Rosjanie</font>",119163
563,48380,1,,,12,71,1,1,1,0,"5",3," Zostań <font color=\"blue\"> żydem</font>",25258
564,48466,0,,,12,78,0,0,0,0,"0",3," Przypomnial mi sie stary dowcip o <font color=\"blue\"> Ukraincu</font> ktory z wypiekami na twarzy opowiadal koledze o Polsce wiesz w tej <s> Polsza</s> wszyscy bzykaja sie od switu do nocy",129334
565,48478,0,,,12,71,0,0,0,0,"0",3," Wychodząc od sposobu myślenia <font color=\"blue\"> Żydów</font> i",40763
566,48542,2,,,12,71,2,0,2,0,"4",3," <font color=\"blue\"> Żyd</font> który okradł <font color=\"blue\"> Rosjan</font> i zwiał na zachód",137365
567,48565,0,,,12,14,0,0,0,0,"0",3," nie moim mezem nie jest <font color=\"blue\"> arab</font> tak <s> apropos</s> glupich komentarzy",136362
568,48771,0,,,12,76,0,0,0,0,"0",3," mimo <font color=\"blue\"> Gruzin</font> ale to akurat w niczym mu się <font color=\"brown\"> nie kłóciło</font> bo przecież szło o rozciągnięcie władzy Kraju Rad na Europę",24275
569,48940,0,,,12,71,0,0,0,0,"0",3," <s> A</s> w mojej małej główce nie chce się zmieścić ekumenizm wykluczający <font color=\"blue\"> żydów</font> <s> szunumunu</s> <s> yp</s> <s> yp</s>",196747
570,48997,0,,,12,88,0,0,0,0,"0",3," <s> strikemaster</s> napisał Zamachu na <s> ElKacza</s> nie było <s> gt</s> jednej analizy jakiejkolwiek tezy w tym tezy zamachu nie wiadomo na jakiej metodologii opartej i na czyich dowodach a tym <font color=\"brown\"> bardziej powołanie</font> się na materiały PRZYGOTOWANE <s> DO</s> BADAŃ przez <font color=\"blue\"> Rosjan</font> i",85804
571,105869,0,,,10,0,0,0,0,0,"0",2," <s> Ci</s> ktorzy piszą o tym ze Polacy ratowali <font color=\"blue\"> Żydów</font> też interpretują zdarzenia i historię i <s> sa</s> tak samo jednostronnie i <s> sa</s> wobec tego tak samo <font color=\"brown\"> niewiarygodni</font>",166622
572,105895,0,,,10,0,0,0,0,0,"0",2," Rezultat był taki Polacy ukrywający <font color=\"blue\"> Żydów</font> mieli kłopoty",31147
573,105947,0,,,10,12,0,0,0,0,"0",2," <s> Po</s> drugie przyjmij do wiadomości nie jestem antypolski cała opozycja polska działająca w podziemiu i na emigracji to bohaterowie wielu <font color=\"blue\"> Ślązaków</font> <s> m</s> <s> in</s>",41211
574,105992,0,,,10,31,0,0,0,0,"0",2," Nadużywana w zależności od aktualnych potrzeb politycznych staje się dla przeciętnego <font color=\"blue\"> muzułmanina</font> oderwanym od wiary zbiorem dowolnie modyfikowanych zakazów i nakazów",44000
575,106071,0,,,10,12,0,0,0,0,"0",2," Budowali drogi odbudowywali miasta <s> itd</s> <s> To</s> nie byli tylko <font color=\"blue\"> Slazacy</font>",165083
576,106118,0,,,10,14,0,0,0,0,"0",2," <font color=\"blue\"> Arabowie</font> z ktorymi rozmawialem po angielsku jak najbardziej uzywali slowa <s> God</s> <s> np</s> tlumaczac mi wyrazenie <s> insha</s> Allah jesli Bog tak zechce praktycznie nieodzowne przy rozmowie o planowaniu czegokolwiek",54008
577,106153,0,,,10,12,0,0,0,0,"0",2," <font color=\"brown\"> nie warto</font> sobie tym zawracac glowe Ale przy okazji nie sposob zadac sobie prostego pytania z <s> kad</s> sie to bierze Mnie <font color=\"blue\"> Slazaka</font> wychowano normalnie wrecz uczulano abym byl mily serdeczny",238014
578,106342,0,,,10,77,0,0,0,0,"0",2," <s> gt</s> Oczywiście obowiazują procedury dyplomatyczne ale <font color=\"blue\"> Rosjanie</font> byli zajeci <s> swo</s> <s> gt</s> ją grą polityczną już w tym momencie a nie kwestiami emocjonalnymi",238438
579,106394,1,,,10,77,1,0,1,0,"2",3," obecnie także nie pochwalają bo <s> gdyby</s> tak było to tkwilibyśmy do dziś w poprzednim systemie politycznym oraz społecznym a polscy komuniści przy wsparciu <font color=\"blue\"> sowieckich</font> sprowadzaliby sprawy polskie do właściwego ich zdaniem poziomu",217003
580,106429,0,,,10,72,0,0,0,0,"0",2," <s> Swiadomość</s> społeczna <font color=\"blue\"> Niemców</font> jest <font color=\"brown\"> bardzo wysoka</font> co ma bezpośredni wpływ na warunki",135388
581,106444,0,,,10,72,0,0,0,0,"0",2," Tylko mieli tego <font color=\"blue\"> Niemcy</font> dokonać",72901
582,106445,0,,,10,12,0,0,0,0,"0",2," <s> Re</s> dyskryminacja <font color=\"blue\"> Ślązaków</font> w III Rzeczpospolitej",100448
583,106490,0,,,10,72,0,0,0,0,"0",2," Rzad <s> Czechoslowacji</s> prowadzil jednoczesnie rozmowy z Francja i <s> ZSRR</s> na temat udostepnienia wojskom tych panstw w razie wojny z <font color=\"blue\"> Niemcami</font> bez wzgledu z kim <font color=\"blue\"> Niemcy</font> mialyby <s> te</s> wojne prowadzic swojego terytorium",168443
584,106503,0,,,10,72,0,0,0,0,"0",2," państwa którego język lepiej znam być może <s> te</s> wybrałbym <font color=\"blue\"> Niemcy</font>",73043
585,106512,0,,,10,72,0,0,0,0,"0",2," Skoro <font color=\"blue\"> Niemcy</font> musieli się martwić o <s> siebie</s> a Mieszko i tak utrzymał to znaczy militarnie pomoc niemiecka mu w niczym <font color=\"brown\"> nie była potrzebna</font>",128260
586,106521,0,,,10,12,0,0,0,0,"0",2," <s> gt</s> <s> Z</s> Twojej wypowiedzi wynika ukryty komunikat <font color=\"blue\"> Ślązacy</font> chcieli się oderwać od <font color=\"blue\"> Niemiec</font> większość z nich walczyła po stronie polskiej",89492
587,106705,1,,,10,51,1,0,2,0,"16",3," Albo czy oddałby swojego małego synka dwom <font color=\"blue\"> pederastom</font>",136798
588,106807,0,,,10,77,0,0,0,0,"0",2," <font color=\"blue\"> ruscy</font> kiedys zrobili solidna klawiature spelniajaca swoja role podstawowa w <s> 100</s> to bylo do podroby kompa <s> apple</s> i klawiatura wazyla <s> 2</s> <s> 5</s> <s> kg</s> miala solidny stalowy spod i byla wprost idealna do walenia po glowie wysoki sadzie taka jest moja wersja wydarzen i tego sie bede trzymal",196502
589,106812,1,,,10,51,1,0,2,0,"6",3," Doradzałbym mówić wyłącznie za <s> siebie</s> jeżeli do tego jak potrzebujesz rad sukienkowego <font color=\"blue\"> pedała</font>",58764
590,106845,0,,,10,72,0,0,0,0,"0",2," Jest tam pełny opis wyjaśniający w jakich przypadkach opłaca się latać z <font color=\"blue\"> Niemiec</font> i jest też wyszukiwarka ofert",218487
591,106961,0,,,10,77,0,0,0,0,"0",2," <s> Maruś</s> <s> Ty</s> nie wytaczaj tu o tej porze <font color=\"blue\"> ruskich</font> zwłaszcza pierogów",234423
592,107132,0,,,10,72,0,0,0,0,"0",2," <s> Za</s> dziesięć lat <s> UE</s> będzie luźną wspólnotą państw a decydującą siłą w Europie będą <font color=\"blue\"> Niemcy</font>",156236
593,107548,0,,,10,10,0,0,0,0,"0",2," Prosiliśmy by sprzątały po sobie pomagały towarzyszące im jak to u <font color=\"blue\"> Romów</font> mamy babcie ciotki",170017
594,107617,0,,,10,72,0,0,0,0,"0",2," Pokaz mnie <font color=\"blue\"> Niemca</font> kę w Bayern szczególnie",132613
595,107691,0,,,10,77,0,0,0,0,"0",2," po trzecie <font color=\"blue\"> rosjanie</font> stanowią <s> 90</s> procent gości co znacząco wpływa na jakość usług w tym hotelu",124853
596,107692,0,,,10,72,0,0,0,0,"0",2," <font color=\"blue\"> Niemcy</font> w mniejszości stan na <s> 06</s>",145204
597,107868,0,,,10,51,0,0,0,0,"0",2," <s> gt</s> Sądze problem polega na tym jego wyobraźnie <font color=\"blue\"> lesbijki</font> rozpalają do białości",212919
598,107915,0,,,10,71,0,0,0,0,"0",2," <s> W</s> wywiadzie dla tygodnika Angora <s> nr</s> <s> 42</s> <s> 2007</s> <s> s</s> <s> 18</s> Szewach Weiss oświadcza <s> gt</s> <s> gt</s> Polska jest jedynym państwem w demokratycznym które nie oddało jeszcze <font color=\"blue\"> Żydom</font> ich prywatnego mienia zagarniętego po <s> 1945</s> roku",41769
599,108174,0,,,10,77,0,0,0,0,"0",2," Pani w sklepie Milla ul <font color=\"blue\"> Ruska</font> we Wrocławiu podawała jej kilka bardotek ale nie leżała tak perfekcyjnie jak ta z Dalii <s> Ivette</s>",35044
600,108267,0,,,10,0,0,0,0,0,"0",2," Mam dużo znajomych którzy wyjechali z tego padołu na zachód Belgia <font color=\"blue\"> Niemcy</font> <s> UK</s> i nawet nie chcą słyszeć o powrocie tutaj",24930
601,108557,0,,,10,72,0,0,0,0,"0",2," może i tak sprawdzałem <s> WAW</s> a swoją drogą to <s> SKY</s> lata do <font color=\"blue\"> Niemiec</font> <s> np</s>",68853
602,108665,0,,,10,0,0,0,0,0,"0",2," Możliwe trochę przejaskrawiłam tym przykładem ale właśnie o to mi chodzi o krytykę ale nie i to z uogólnieniami w stylu <s> My</s> Polacy to <font color=\"blue\"> brudasy</font>",17748
603,108679,0,,,10,71,0,0,0,0,"0",2," <s> Do</s> tego podajacy sie za polskiego <font color=\"blue\"> zyda</font>",155938
604,108908,0,,,10,51,0,0,0,0,"0",2," oczywiste jest wiec ze <s> sa</s> <font color=\"blue\"> geje</font> <font color=\"blue\"> Zydzi</font>",195240
605,108934,0,,,10,71,0,0,0,0,"0",2," <s> I</s> podobne do chwili <s> kiedy</s> osaczony <font color=\"blue\"> Żyd</font> widzi zbliżające się ciężkie kaski niemieckich",151890
606,108988,0,,,10,71,0,0,0,0,"0",2," Nauczyciela Boga poznało na własne oczy dziesiątki tysięcy ludzi również słudzy <font color=\"blue\"> żydowskich</font> kapłanów",18138
607,109071,0,,,10,71,0,0,0,0,"0",2," <s> To</s> dyskryminacja <font color=\"blue\"> Żydów</font> chrześcijan",226110
608,109073,0,,,10,51,0,0,0,0,"0",2," <s> Re</s> biskup spoliczkowany przez <font color=\"blue\"> geja</font> za sprzeciw",62476
609,109165,0,,,10,51,0,0,0,0,"0",2," <s> Re</s> Tolerancja <font color=\"blue\"> gejów</font>",62510
610,109373,0,,,10,0,0,0,0,0,"0",2," Tylko jak <s> Angilia</s> <font color=\"blue\"> Niemcy</font> czy Francja miały po wojnie czas na rozwój w Polsce tymczasem rozpanoszył się socjalizm który temu rozwojowi ewidentnie <font color=\"brown\"> nie służył</font>",24285
611,109420,0,,,10,51,0,0,0,0,"0",2," ja tutejszy dzikus i mnie nic <font color=\"brown\"> nie przeszkadza</font> niech znicze <s> se</s> palą pod pałacem sam zanosiłem i kwiaty też niech <font color=\"blue\"> geje</font> <s> se</s> chodzą i niech kleszcze mnie samo",180653
612,109538,2,,,10,77,2,0,2,0,"2",3," Ojciec Gen to wielki człowiek wszystko wziął na <s> siebie</s> w <font color=\"brown\"> najbardziej niebezpiecznym</font> momencie <s> gdyby</s> <font color=\"blue\"> Rosjanie</font> zrobili u nas porządek i dali nam polaczkom kolejną nauczke to by był dramat",51512
613,109868,0,,,10,0,0,0,0,0,"0",2," Miałam za duży zapas nie chodzić do przychodni ale okazuje się już nie muszę ich wybierać do końca Teraz jeszcze tępię <font color=\"blue\"> pasożyty</font>",51244
614,109899,0,,,10,12,0,0,0,0,"0",2," Wydaje mi się bliżej jest <s> Ci</s> do zachodnich landów niż do rdzennych polskich a to z przynależności do <font color=\"blue\"> Ślązaków</font>",95932
615,109916,0,,,10,72,0,0,0,0,"0",2," Czyli odkładając emocje można by powiedzieć <font color=\"blue\"> Niemcy</font> hitlerowskie kochały sztuki piękne",149612
616,109940,0,,,10,72,0,0,0,0,"0",2," <s> Gdyby</s> hitlerowskie <font color=\"blue\"> Niemcy</font> <font color=\"brown\"> nie napadły</font> na Polskę nie byłoby później tego wszystkiego o czym wspominasz",174990
617,109990,1,,,10,51,1,0,2,0,"18",3," Kaczyński jest <font color=\"blue\"> gejem</font> tu więcej materiałów wystarczą <s> 2</s> minuta i dobra wola",56114
618,110028,3,,,10,10,3,0,1,0,"6",3," <font color=\"blue\"> Cyganie</font> i psy wstepu nie maja",82952
619,110033,0,,,10,71,0,0,0,0,"0",2," delatorach wymienia jednego z nich Szantażystą o najlepszej paranteli był niewątpliwie młody hrabia zaaresztowany podczas próby wymuszenia okupu od dwóch <font color=\"blue\"> żydowskich</font> handlarzy",39031
620,110056,0,,,10,10,0,0,0,0,"0",2," szalenie sie roznia od reszty <font color=\"blue\"> Romow</font> bo",129348
621,110171,0,,,10,0,0,0,0,0,"0",2," Ona dla zwierzat tez nie jest mila zaden kot nie chce siedziec u niej na kolanach jak pies dostal artretyzmu to sie domagala zeby go natychmiast uspic bo po co jej takie niedolezny <font color=\"blue\"> darmozjad</font>",55786
622,110183,0,,,10,51,0,0,0,0,"0",2," Jeśli ktoś ubliża kobiecie od <s> k</s> albo mężczyźnie od <font color=\"blue\"> pedałów</font> to możemy go nazwać chuliganem chamem",136797
623,110279,1,,,10,51,1,0,1,1,"6",3," <s> gt</s> Teraz panuje wśród nich zdaje się trend na traktowanie homoseksualizmu jako ter <s> gt</s> <s> apii</s> uciśnionych i zalęknionych <font color=\"blue\"> gejów</font> maltretowanych społecznie szykanowanych <s> gt</s> i obrzucanych błotem a więc generalna tendencja do odwrócenia się o <s> 180</s> stopni <s> gt</s> ze stanowiska poprzedniego w którym starano się homoseksualizm wyleczyć jako <s> gt</s> według poprzedniego stanowiska stanowił on poczucia inności <s> niedopas</s> <s> gt</s> <s> owania</s> <s> itp</s>",49002
624,110302,0,,,10,51,0,0,0,0,"0",2," Pojawilo sie niedawno w ciagu ostatnich dziesieciu kilkunastu lat gdy zaczeto nas masowo przekonywac ze <font color=\"blue\"> geje</font> <s> sa</s> <font color=\"brown\"> OK</font> ze seks z ta sama plcia jest tak samo dobry jak ten",64981
625,110328,0,,,10,10,0,0,0,0,"0",2," Zresztą <s> Sarkozy</s> poszedł dalej kazał eksmitować społeczność <font color=\"blue\"> Romów</font> z powodu ich stylu właśnie",110668
626,110404,0,,,10,72,0,0,0,0,"0",2," ulisses <s> achaj</s> napisał <s> gt</s> Zaiste wygląda na to <font color=\"blue\"> Niemcy</font> to prawdziwa ostoja cnót wszelakich mógłbym <s> c</s> <s> gt</s> os o tym napisać ale nie zamierzam sie spierać o takie kwestie",126601
627,110447,1,,,10,72,1,0,1,0,"5",3," <font color=\"blue\"> Niemcy</font> jak mało który naród dał się <s> zindokrtynizować</s> na własne jakże ochocze",130007
628,110680,0,,,10,72,0,0,0,0,"0",2," <s> Co</s> do wynagrodzenia to powiedzialem <s> 3500</s> brutto na co <font color=\"blue\"> Niemiec</font> powiedzial ze bedzie jeszcze mala negocjacja",14943
629,110708,0,,,10,0,0,0,0,0,"0",2," obcych być uległym znosić ciągłe wyzwiska ze strony właściciela uważać na poprawność religijną czynić tak aby <font color=\"brown\"> nie padło</font> podejrzenie bycia <s> pijawą</s> <font color=\"blue\"> pasożytem</font> kleszczem ze strony właściciela",232608
630,110718,0,,,10,0,0,0,0,0,"0",2," Skostniałe procedury wprowadzane przez coraz większą rzeszę teoretyków i nadmuchiwany w nieskończoność dział kontrolingu ciekawe czy tutaj ktoś liczy koszty <font color=\"blue\"> darmozjadów</font> od tabelek i zestawień nie pozwalają na elastyczne działania sprzedawców w stosunku do sytuacji",29097
631,110816,0,,,10,0,0,0,0,0,"0",2," Ale faktycznie można się zachwiać jak się stoi na jednej nodze a drugą szuka białego <font color=\"blue\"> pedała</font> Ale generalnie rozkłada się szybko i <font color=\"brown\"> bez problemu</font> i składa się również szybciutko",159916
632,110880,1,,,10,51,1,0,2,0,"18",3," Król puch to też <font color=\"blue\"> gej</font>",169135
633,110991,0,,,10,72,0,0,0,0,"0",2," Wiesz to różnica w pytaniu szukam nowych nart a szukam nowych nart mam <s> 3</s> metry wzrostu albo na narty do <font color=\"blue\"> Niemiec</font> i",62349
634,111090,0,,,10,72,0,0,0,0,"0",2," Przewaga gości z <font color=\"blue\"> Niemiec</font> ha emerytów więc jeśli komuś przeszkadza język niemiecki to może być uciążliwe Wyżywienie najmocniejszy punkt hotelu <font color=\"brown\"> bardzo dobre</font> muszę przyznać w innym hotelu tak dobrze nie zjadłam o odchudzaniu więc zapomnij Szczerze go polecam i mam nadzieję tam jeszcze wrócę choć staram się za każdym razem wybrać coś innego",20032
635,111100,0,,,10,77,0,0,0,0,"0",2," Bransoletki wszyscy mieli jednakowego koloru przewazaja <font color=\"blue\"> Rosjanie</font>",198334
636,111102,0,,,10,0,0,0,0,0,"0",2," słuchajcie po pierwsze to jest <font color=\"brown\"> OGROMNY POSTĘP</font> będzie non stop z <s> WAW</s> do Kenii i to do Mombasy a nie <s> Nairobi</s> przypomnę skuchę LOT u z Wietnamem gdzie walą <s> Hanoi</s> zamiast turystycznego Sajgonu na wiele kierunków NADAL lata się z polskich <s> BP</s> z uciążliwymi przesiadkami przez <font color=\"blue\"> Niemcy</font> czasami z kilkoma <s> MEGA</s> UCIĄŻLIWYMI PRZESIADKAMI przypomnę nie tak dawny wyczyn Itaki z podróżą na Bali <s> 3</s> przesiadki stopy po <s> 6h</s> i w sumie prawie doba w podróży <s> TO</s> JEST NAPRAWDĘ <font color=\"brown\"> WIELKI POSTĘP</font>",99547
637,111104,0,,,10,72,0,0,0,0,"0",2," <font color=\"blue\"> Niemcy</font> mają takie samo prawo wypoczywać i piknikować są na wczasach tak jak inni zapewne na chodniki plują również Polacy niestety brak kultury nie przynależy do konkretnej narodowości <s> 4</s>",73835
638,111233,0,,,10,71,0,0,0,0,"0",2," <s> Od</s> lat zajmuję się kwestią <s> Szoa</s> w tym pozytywnym udziałem Polaków w ratowaniu <font color=\"blue\"> Żydów</font>",73074
639,111238,0,,,10,10,0,0,0,0,"0",2," którzy normalnie się uczą uczą swoje dzieci i się zasymilowali tak chwilę mi zajeło przypomnienie sobie własciwie przecież oni są <font color=\"blue\"> Cyganami</font>",172195
640,111416,0,,,10,72,0,0,0,0,"0",2," Ten obywatel <font color=\"blue\"> Niemiec</font> to <s> tysz</s> je <s> Gorol</s> <s> pyrsk</s> <s> Ballest</s> Dobra retoryka jest tarcza niewiedzy",212862
641,111417,0,,,10,72,0,0,0,0,"0",2," <s> Za</s> Polską głosowało <s> 40</s> <s> 35</s> proc uprawnionych za <font color=\"blue\"> Niemcami</font> <s> 59</s> <s> 65</s> proc <s> 02</s> <s> 03</s>",60966
642,111468,0,,,10,12,0,0,0,0,"0",2," <s> ballest</s> napisał <s> gt</s> <s> Recht</s> <s> mou</s> we tym ze prawdziwe <s> Slonzoki</s> polski opcji wcale nie widzom i <s> som</s> <s> bl</s> <s> gt</s> <s> izy</s> <font color=\"blue\"> Niemcow</font> jak Polski jak by <s> dzisiej</s> przyszlo do Plebiscytu i by <s> wyjlowali</s> <s> yn</s> <s> gt</s> o <s> Slonzoki</s> to by Polska nawet <s> 20</s> nie dostala",136234
643,111496,0,,,10,72,0,0,0,0,"0",2," <s> Lanzmann</s> to <s> przeca</s> <s> przedstawiou</s> jak widzi <s> Polokow</s> oni nie byli nic lepsi jak <font color=\"blue\"> Niemcy</font> <s> pyrsk</s> <s> Ballest</s> Dobra retoryka jest tarcza niewiedzy",218242
644,111507,0,,,10,12,0,0,0,0,"0",2," Pierwsza najwazniejsza <s> kozyscia</s> jakiej doswiadczyli <s> Slazaki</s> to oderwanie od glownego ciemiezyciela i pasozyta jakim wowczas byli dla <font color=\"blue\"> Slazakow</font> <font color=\"blue\"> Niemcy</font>",205872
645,111703,0,,,10,0,0,0,0,0,"0",2," Wiadomą sprawa jest iż przy tego rodzaju działaniach jakie miały związek z koncentracją ludności niemieckiej oraz podejrzewanej o sprzyjanie <font color=\"blue\"> Niemcom</font> i w okresie trwającej jeszcze wojny mogło dochodzić do <font color=\"brown\"> haniebnych czynów</font> ze strony aparatu przemocy czego oczywiście nie usprawiedliwiam ale niestety tak już jest człowiek skonstruowany wielu <font color=\"brown\"> nie potrafi</font> w sobie pohamować nieprzepartej chęci zemsty i często wchodzi w skóre swojego niedawnego prześladowcy",22262
646,111704,0,,,10,51,0,0,0,0,"0",2," <font color=\"brown\"> Nie znosze</font> zagryzania sie wiec nie zagryzajcie <s> roggalique</s> a Porownanie do <font color=\"blue\"> gejow</font> <font color=\"brown\"> nie mialo sluzyc</font> porownaniu do naszych dzieci lecz jak podejrzewam porownaniu do strachu przed wyjsciem z cienia",160141
647,111727,0,,,10,12,0,0,0,0,"0",2," Moim zdaniem polska interpretacja może być błędna jednak piszę to jako <font color=\"blue\"> Ślązak</font> dla którego <s> brusić</s> to zawsze było <s> brusić</s> czyli po polsku ostrzyć",182806
648,111728,0,,,10,72,0,0,0,0,"0",2," Lwow Przeglad Wszechpolski <s> nr</s> <s> 1</s> styczen <s> 1899</s> Utrata wschodnich terenow znaczylaby smiertelny cios dla potegi <font color=\"blue\"> Niemiec</font>",114346
649,111777,0,,,10,12,0,0,0,0,"0",2," Mówię o <s> 1</s> wysiedleniach <font color=\"blue\"> Ślązaków</font> i",207643
650,111782,0,,,10,12,0,0,0,0,"0",2," bycie <font color=\"blue\"> Ślązakiem</font> jest <s> cool</s> a i czasem trudno się porozumieć <font color=\"brown\"> bez znajomości</font> podstaw",161632
651,111847,0,,,10,12,0,0,0,0,"0",2," <s> Bartoszcze</s> z perspektywy Polaka polskiego <font color=\"blue\"> Ślązaka</font>",107654
652,112032,0,,,10,12,0,0,0,0,"0",2," Drogi <s> arnoldzie</s> niejedną halbe obaliłem ze <font color=\"blue\"> Ślązakami</font> pili równo ze mną a niektórym dorównać nie umiałem pierwszy wpadałem pod stół",71061
653,112165,0,,,10,72,0,0,0,0,"0",2," <s> Chirsraf</s> mimo wszystko popełniasz ten sam błąd totalnie demonizując Polaków i wybielając działania <font color=\"blue\"> Niemców</font> polscy nacjonaliści przeważnie robią odwrotnie",155703
654,112175,0,,,10,12,0,0,0,0,"0",2," <s> gt</s> Czyli uważasz <font color=\"blue\"> Ślązacy</font> są podgrupą etniczną <font color=\"blue\"> Niemców</font>",136863
655,112269,0,,,10,72,0,0,0,0,"0",2," Lwow Przeglad Wszechpolski <s> nr</s> <s> 1</s> styczen <s> 1899</s> Utrata wschodnich terenow znaczylaby smiertelny cios dla potegi <font color=\"blue\"> Niemiec</font>",29031
656,112289,2,,,10,51,2,0,2,0,"18",3," to i tak nie możemy ustalić czy w Twojej hipotetycznej populacji bycie <s> gt</s> jak plujesz <font color=\"blue\"> pedałem</font> jest normalne",110679
657,112327,0,,,10,72,0,0,0,0,"0",2," Przypomina mi się tu opowieść o pewnym piłkarzu Polaku nosicielu germańskiego typowego nazwiska który po przeniesieniu się za chlebem za granicę grał w drużynie niemieckiej nakazał <font color=\"blue\"> Niemcom</font> wymawiać swe nazwisko z polska dla podkreślenia jego narodowości",80958
658,112371,0,,,10,71,0,0,0,0,"0",2," Musieli zmienić taktyke <s> kiedy</s> uczciwy <font color=\"blue\"> Zyd</font> przyznał to prawda",69603
659,112417,0,,,10,71,0,0,0,0,"0",2," <s> To</s> niedaleko Oprócz Kielc były inne mordy na <font color=\"blue\"> Zydach</font>",47902
660,112463,1,,,10,72,1,0,2,0,"2",3," wiła aresztowała prawdziwych zamachowców przyznali się <font color=\"blue\"> Niemcy</font> się skompromitowali całą intrygę szlag trafił",25022
